location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
US Diplomatic Post: New Delhi,Delhi,IN,2016-02-01T02:30:00.000Z,2016-02-01T08:00:00+05:30,pm25,208,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-02-01T01:30:00.000Z,2016-02-01T07:00:00+05:30,pm25,205,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-02-01T00:30:00.000Z,2016-02-01T06:00:00+05:30,pm25,161,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T23:30:00.000Z,2016-02-01T05:00:00+05:30,pm25,121,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T22:30:00.000Z,2016-02-01T04:00:00+05:30,pm25,107,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T21:30:00.000Z,2016-02-01T03:00:00+05:30,pm25,97,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T20:30:00.000Z,2016-02-01T02:00:00+05:30,pm25,98,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T19:30:00.000Z,2016-02-01T01:00:00+05:30,pm25,93,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T18:30:00.000Z,2016-02-01T00:00:00+05:30,pm25,99,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T17:30:00.000Z,2016-01-31T23:00:00+05:30,pm25,111,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T16:30:00.000Z,2016-01-31T22:00:00+05:30,pm25,119,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T15:30:00.000Z,2016-01-31T21:00:00+05:30,pm25,143,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T14:30:00.000Z,2016-01-31T20:00:00+05:30,pm25,155,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T13:30:00.000Z,2016-01-31T19:00:00+05:30,pm25,122,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T12:30:00.000Z,2016-01-31T18:00:00+05:30,pm25,119,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T11:30:00.000Z,2016-01-31T17:00:00+05:30,pm25,117,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T10:30:00.000Z,2016-01-31T16:00:00+05:30,pm25,76,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T09:30:00.000Z,2016-01-31T15:00:00+05:30,pm25,90,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T08:30:00.000Z,2016-01-31T14:00:00+05:30,pm25,128,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T07:30:00.000Z,2016-01-31T13:00:00+05:30,pm25,174,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T06:30:00.000Z,2016-01-31T12:00:00+05:30,pm25,209,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T05:30:00.000Z,2016-01-31T11:00:00+05:30,pm25,251,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T04:30:00.000Z,2016-01-31T10:00:00+05:30,pm25,310,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T03:30:00.000Z,2016-01-31T09:00:00+05:30,pm25,286,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T02:30:00.000Z,2016-01-31T08:00:00+05:30,pm25,327,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T01:30:00.000Z,2016-01-31T07:00:00+05:30,pm25,345,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-31T00:30:00.000Z,2016-01-31T06:00:00+05:30,pm25,334,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T23:30:00.000Z,2016-01-31T05:00:00+05:30,pm25,349,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T22:30:00.000Z,2016-01-31T04:00:00+05:30,pm25,387,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T21:30:00.000Z,2016-01-31T03:00:00+05:30,pm25,419,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T20:30:00.000Z,2016-01-31T02:00:00+05:30,pm25,466,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T19:30:00.000Z,2016-01-31T01:00:00+05:30,pm25,496,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T18:30:00.000Z,2016-01-31T00:00:00+05:30,pm25,528,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T17:30:00.000Z,2016-01-30T23:00:00+05:30,pm25,493,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T16:30:00.000Z,2016-01-30T22:00:00+05:30,pm25,530,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T15:30:00.000Z,2016-01-30T21:00:00+05:30,pm25,470,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T14:30:00.000Z,2016-01-30T20:00:00+05:30,pm25,552,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T13:30:00.000Z,2016-01-30T19:00:00+05:30,pm25,405,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T12:30:00.000Z,2016-01-30T18:00:00+05:30,pm25,296,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T11:30:00.000Z,2016-01-30T17:00:00+05:30,pm25,221,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T10:30:00.000Z,2016-01-30T16:00:00+05:30,pm25,213,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T09:30:00.000Z,2016-01-30T15:00:00+05:30,pm25,200,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T08:30:00.000Z,2016-01-30T14:00:00+05:30,pm25,178,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T07:30:00.000Z,2016-01-30T13:00:00+05:30,pm25,152,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T06:30:00.000Z,2016-01-30T12:00:00+05:30,pm25,308,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T05:30:00.000Z,2016-01-30T11:00:00+05:30,pm25,348,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T04:30:00.000Z,2016-01-30T10:00:00+05:30,pm25,429,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T03:30:00.000Z,2016-01-30T09:00:00+05:30,pm25,306,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T02:30:00.000Z,2016-01-30T08:00:00+05:30,pm25,253,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T01:30:00.000Z,2016-01-30T07:00:00+05:30,pm25,305,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-30T00:30:00.000Z,2016-01-30T06:00:00+05:30,pm25,329,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T23:30:00.000Z,2016-01-30T05:00:00+05:30,pm25,358,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T22:30:00.000Z,2016-01-30T04:00:00+05:30,pm25,368,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T21:30:00.000Z,2016-01-30T03:00:00+05:30,pm25,398,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T20:30:00.000Z,2016-01-30T02:00:00+05:30,pm25,387,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T19:30:00.000Z,2016-01-30T01:00:00+05:30,pm25,391,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T18:30:00.000Z,2016-01-30T00:00:00+05:30,pm25,403,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T17:30:00.000Z,2016-01-29T23:00:00+05:30,pm25,382,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T16:30:00.000Z,2016-01-29T22:00:00+05:30,pm25,428,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T15:30:00.000Z,2016-01-29T21:00:00+05:30,pm25,466,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T14:30:00.000Z,2016-01-29T20:00:00+05:30,pm25,265,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T13:30:00.000Z,2016-01-29T19:00:00+05:30,pm25,272,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T12:30:00.000Z,2016-01-29T18:00:00+05:30,pm25,257,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T11:30:00.000Z,2016-01-29T17:00:00+05:30,pm25,242,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T10:30:00.000Z,2016-01-29T16:00:00+05:30,pm25,267,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T09:30:00.000Z,2016-01-29T15:00:00+05:30,pm25,286,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T08:30:00.000Z,2016-01-29T14:00:00+05:30,pm25,137,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T07:30:00.000Z,2016-01-29T13:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T06:30:00.000Z,2016-01-29T12:00:00+05:30,pm25,-999,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T05:30:00.000Z,2016-01-29T11:00:00+05:30,pm25,340,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T04:30:00.000Z,2016-01-29T10:00:00+05:30,pm25,416,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T03:30:00.000Z,2016-01-29T09:00:00+05:30,pm25,496,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T02:30:00.000Z,2016-01-29T08:00:00+05:30,pm25,454,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T01:30:00.000Z,2016-01-29T07:00:00+05:30,pm25,382,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-29T00:30:00.000Z,2016-01-29T06:00:00+05:30,pm25,375,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T23:30:00.000Z,2016-01-29T05:00:00+05:30,pm25,382,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T22:30:00.000Z,2016-01-29T04:00:00+05:30,pm25,376,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T21:30:00.000Z,2016-01-29T03:00:00+05:30,pm25,382,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T20:30:00.000Z,2016-01-29T02:00:00+05:30,pm25,353,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T19:30:00.000Z,2016-01-29T01:00:00+05:30,pm25,373,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T18:30:00.000Z,2016-01-29T00:00:00+05:30,pm25,515,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T17:30:00.000Z,2016-01-28T23:00:00+05:30,pm25,349,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T16:30:00.000Z,2016-01-28T22:00:00+05:30,pm25,295,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T15:30:00.000Z,2016-01-28T21:00:00+05:30,pm25,231,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T14:30:00.000Z,2016-01-28T20:00:00+05:30,pm25,198,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T13:30:00.000Z,2016-01-28T19:00:00+05:30,pm25,135,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T12:30:00.000Z,2016-01-28T18:00:00+05:30,pm25,133,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T11:30:00.000Z,2016-01-28T17:00:00+05:30,pm25,122,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T10:30:00.000Z,2016-01-28T16:00:00+05:30,pm25,118,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T09:30:00.000Z,2016-01-28T15:00:00+05:30,pm25,180,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T08:30:00.000Z,2016-01-28T14:00:00+05:30,pm25,137,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T07:30:00.000Z,2016-01-28T13:00:00+05:30,pm25,174,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T06:30:00.000Z,2016-01-28T12:00:00+05:30,pm25,195,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T05:30:00.000Z,2016-01-28T11:00:00+05:30,pm25,401,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T04:30:00.000Z,2016-01-28T10:00:00+05:30,pm25,508,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T03:30:00.000Z,2016-01-28T09:00:00+05:30,pm25,454,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T02:30:00.000Z,2016-01-28T08:00:00+05:30,pm25,395,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T01:30:00.000Z,2016-01-28T07:00:00+05:30,pm25,348,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-28T00:30:00.000Z,2016-01-28T06:00:00+05:30,pm25,337,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-27T23:30:00.000Z,2016-01-28T05:00:00+05:30,pm25,323,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-27T22:30:00.000Z,2016-01-28T04:00:00+05:30,pm25,321,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-27T21:30:00.000Z,2016-01-28T03:00:00+05:30,pm25,325,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-01-27T20:30:00.000Z,2016-01-28T02:00:00+05:30,pm25,341,µg/m³,28.598096,77.189066,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
